name,source,code_name,frequency,tdp,cores,total_die_size,total_die_size_source,manufacturer
Intel Core i3-1215U (IPU),https://www.techpowerup.com/cpu-specs/core-i3-1215u-ipu.c2698,Alder Lake-U,1200 MHz,15,6,,io_die_size () + die_size (),Intel
Intel Core i3-1220P,https://www.techpowerup.com/cpu-specs/core-i3-1220p.c2584,Alder Lake-P,1500 MHz,28,10,,io_die_size () + die_size (),Intel
Intel Core i3-12300,https://www.techpowerup.com/cpu-specs/core-i3-12300.c2546,Alder Lake-S,3.5 GHz,60,4,163.0,io_die_size () + die_size (163 mm²),Intel
Intel Core i3-12300HE,https://www.techpowerup.com/cpu-specs/core-i3-12300he.c2547,Alder Lake-H,1900 MHz,45,8,217.0,io_die_size () + die_size (217 mm²),Intel
Intel Core i3-12300T,https://www.techpowerup.com/cpu-specs/core-i3-12300t.c2548,Alder Lake-S,2.3 GHz,35,4,163.0,io_die_size () + die_size (163 mm²),Intel
Intel Core i3-1305U,https://www.techpowerup.com/cpu-specs/core-i3-1305u.c3062,Raptor Lake-U,1600 MHz,15,5,,io_die_size () + die_size (),Intel
Intel Core i3-13100,https://www.techpowerup.com/cpu-specs/core-i3-13100.c2998,Raptor Lake-S,3.4 GHz,60,4,257.0,io_die_size () + die_size (257 mm²),Intel
Intel Core i3-13100E,https://www.techpowerup.com/cpu-specs/core-i3-13100e.c3076,Raptor Lake-S,3.3 GHz,60,4,257.0,io_die_size () + die_size (257 mm²),Intel
Intel Core i3-13100F,https://www.techpowerup.com/cpu-specs/core-i3-13100f.c2999,Raptor Lake-S,3.4 GHz,58,4,257.0,io_die_size () + die_size (257 mm²),Intel
Intel Core i3-13100T,https://www.techpowerup.com/cpu-specs/core-i3-13100t.c3000,Raptor Lake-S,2.5 GHz,35,4,257.0,io_die_size () + die_size (257 mm²),Intel
Intel Core i3-13100TE,https://www.techpowerup.com/cpu-specs/core-i3-13100te.c3075,Raptor Lake-S,2.4 GHz,35,4,257.0,io_die_size () + die_size (257 mm²),Intel
Intel Core i3-1315U,https://www.techpowerup.com/cpu-specs/core-i3-1315u.c3063,Raptor Lake-U,1200 MHz,15,6,,io_die_size () + die_size (),Intel
Intel Core i3-1315UE,https://www.techpowerup.com/cpu-specs/core-i3-1315ue.c3073,Raptor Lake-U,1200 MHz,15,6,,io_die_size () + die_size (),Intel
Intel Core i3-2102,https://www.techpowerup.com/cpu-specs/core-i3-2102.c800,Sandy Bridge,3.1 GHz,65,2,131.0,io_die_size () + die_size (131 mm²),Intel
Intel Core i3-2105,https://www.techpowerup.com/cpu-specs/core-i3-2105.c737,Sandy Bridge,3.1 GHz,65,2,,io_die_size () + die_size (),Intel
Intel Core i3-2115C,https://www.techpowerup.com/cpu-specs/core-i3-2115c.c1580,Sandy Bridge,2000 MHz,65,2,131.0,io_die_size () + die_size (131 mm²),Intel
Intel Core i3-2120T,https://www.techpowerup.com/cpu-specs/core-i3-2120t.c799,Sandy Bridge,2.6 GHz,35,2,131.0,io_die_size () + die_size (131 mm²),Intel
Intel Core i3-2125,https://www.techpowerup.com/cpu-specs/core-i3-2125.c798,Sandy Bridge,3.3 GHz,65,2,131.0,io_die_size () + die_size (131 mm²),Intel
Intel Core i3-2130,https://www.techpowerup.com/cpu-specs/core-i3-2130.c797,Sandy Bridge,3.4 GHz,65,2,131.0,io_die_size () + die_size (131 mm²),Intel
Intel Core i3-2312M,https://www.techpowerup.com/cpu-specs/core-i3-2312m.c1652,Sandy Bridge,2.1 GHz,35,2,149.0,io_die_size () + die_size (149 mm²),Intel
Intel Core i3-2328M,https://www.techpowerup.com/cpu-specs/core-i3-2328m.c1343,Sandy Bridge,2.2 GHz,35,2,149.0,io_die_size () + die_size (149 mm²),Intel
Intel Core i3-2330E,https://www.techpowerup.com/cpu-specs/core-i3-2330e.c1390,Sandy Bridge,2.2 GHz,35,2,149.0,io_die_size () + die_size (149 mm²),Intel
Intel Core i3-2330M,https://www.techpowerup.com/cpu-specs/core-i3-2330m.c1344,Sandy Bridge,2.2 GHz,35,2,149.0,io_die_size () + die_size (149 mm²),Intel
Intel Core i3-2330M,https://www.techpowerup.com/cpu-specs/core-i3-2330m.c1342,Sandy Bridge,2.2 GHz,35,2,149.0,io_die_size () + die_size (149 mm²),Intel
Intel Core i3-2332M,https://www.techpowerup.com/cpu-specs/core-i3-2332m.c1651,Sandy Bridge,2.2 GHz,35,2,149.0,io_die_size () + die_size (149 mm²),Intel
Intel Core i3-2340UE,https://www.techpowerup.com/cpu-specs/core-i3-2340ue.c1394,Sandy Bridge,1300 MHz,17,2,149.0,io_die_size () + die_size (149 mm²),Intel
Intel Core i3-2350M,https://www.techpowerup.com/cpu-specs/core-i3-2350m.c1312,Sandy Bridge,2.3 GHz,35,2,149.0,io_die_size () + die_size (149 mm²),Intel
Intel Core i3-2357M,https://www.techpowerup.com/cpu-specs/core-i3-2357m.c1391,Sandy Bridge,1300 MHz,17,2,149.0,io_die_size () + die_size (149 mm²),Intel
Intel Core i3-2367M,https://www.techpowerup.com/cpu-specs/core-i3-2367m.c1392,Sandy Bridge,1400 MHz,17,2,149.0,io_die_size () + die_size (149 mm²),Intel
Intel Core i3-2370M,https://www.techpowerup.com/cpu-specs/core-i3-2370m.c1311,Sandy Bridge,2.4 GHz,35,2,149.0,io_die_size () + die_size (149 mm²),Intel
Intel Core i3-2377M,https://www.techpowerup.com/cpu-specs/core-i3-2377m.c1393,Sandy Bridge,1500 MHz,17,2,149.0,io_die_size () + die_size (149 mm²),Intel
Intel Core i3-3110M,https://www.techpowerup.com/cpu-specs/core-i3-3110m.c1059,Ivy Bridge,2.4 GHz,35,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-3110M,https://www.techpowerup.com/cpu-specs/core-i3-3110m.c1060,Ivy Bridge,2.4 GHz,35,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-3120M,https://www.techpowerup.com/cpu-specs/core-i3-3120m.c1379,Ivy Bridge,2.5 GHz,35,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-3120M,https://www.techpowerup.com/cpu-specs/core-i3-3120m.c1380,Ivy Bridge,2.5 GHz,35,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-3120ME,https://www.techpowerup.com/cpu-specs/core-i3-3120me.c1061,Ivy Bridge,2.4 GHz,35,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-3130M,https://www.techpowerup.com/cpu-specs/core-i3-3130m.c1506,Ivy Bridge,2.6 GHz,35,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-3210,https://www.techpowerup.com/cpu-specs/core-i3-3210.c1505,Ivy Bridge,3.2 GHz,55,2,94.0,io_die_size () + die_size (94 mm²),Intel
Intel Core i3-3217U,https://www.techpowerup.com/cpu-specs/core-i3-3217u.c1062,Ivy Bridge,1800 MHz,17,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-3217UE,https://www.techpowerup.com/cpu-specs/core-i3-3217ue.c1063,Ivy Bridge,1600 MHz,17,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-3220,https://www.techpowerup.com/cpu-specs/core-i3-3220.c1053,Ivy Bridge,3.3 GHz,55,2,94.0,io_die_size () + die_size (94 mm²),Intel
Intel Core i3-3220T,https://www.techpowerup.com/cpu-specs/core-i3-3220t.c1055,Ivy Bridge,2.8 GHz,35,2,94.0,io_die_size () + die_size (94 mm²),Intel
Intel Core i3-3225,https://www.techpowerup.com/cpu-specs/core-i3-3225.c1047,Ivy Bridge,3.3 GHz,55,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-3227U,https://www.techpowerup.com/cpu-specs/core-i3-3227u.c1523,Ivy Bridge,1900 MHz,17,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-3229Y,https://www.techpowerup.com/cpu-specs/core-i3-3229y.c1524,Ivy Bridge,1400 MHz,13,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-3240,https://www.techpowerup.com/cpu-specs/core-i3-3240.c1054,Ivy Bridge,3.4 GHz,55,2,94.0,io_die_size () + die_size (94 mm²),Intel
Intel Core i3-3240T,https://www.techpowerup.com/cpu-specs/core-i3-3240t.c1056,Ivy Bridge,3 GHz,35,2,94.0,io_die_size () + die_size (94 mm²),Intel
Intel Core i3-350M,https://www.techpowerup.com/cpu-specs/core-i3-350m.c1878,Arrandale,2.267 GHz,35,2,81.0,io_die_size () + die_size (81 mm²),Intel
Intel Core i3-370M,https://www.techpowerup.com/cpu-specs/core-i3-370m.c1877,Arrandale,2.4 GHz,35,2,81.0,io_die_size () + die_size (81 mm²),Intel
Intel Core i3-380M,https://www.techpowerup.com/cpu-specs/core-i3-380m.c1876,Arrandale,2.534 GHz,35,2,81.0,io_die_size () + die_size (81 mm²),Intel
Intel Core i3-390M,https://www.techpowerup.com/cpu-specs/core-i3-390m.c1875,Arrandale,2.667 GHz,35,2,81.0,io_die_size () + die_size (81 mm²),Intel
Intel Core i3-4000M,https://www.techpowerup.com/cpu-specs/core-i3-4000m.c1728,Haswell,2.4 GHz,37,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-4005U,https://www.techpowerup.com/cpu-specs/core-i3-4005u.c1731,Haswell,1700 MHz,15,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-4010U,https://www.techpowerup.com/cpu-specs/core-i3-4010u.c1607,Haswell,1700 MHz,15,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-4010Y,https://www.techpowerup.com/cpu-specs/core-i3-4010y.c1606,Haswell,1300 MHz,12,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-4100E,https://www.techpowerup.com/cpu-specs/core-i3-4100e.c1729,Haswell,2.4 GHz,37,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-4100U,https://www.techpowerup.com/cpu-specs/core-i3-4100u.c1608,Haswell,1800 MHz,15,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-4102E,https://www.techpowerup.com/cpu-specs/core-i3-4102e.c1730,Haswell,1600 MHz,25,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-4130,https://www.techpowerup.com/cpu-specs/core-i3-4130.c1632,Haswell,3.4 GHz,54,2,177.0,io_die_size () + die_size (177 mm²),Intel
Intel Core i3-4130T,https://www.techpowerup.com/cpu-specs/core-i3-4130t.c1631,Haswell,2.9 GHz,35,2,177.0,io_die_size () + die_size (177 mm²),Intel
Intel Core i3-4150,https://www.techpowerup.com/cpu-specs/core-i3-4150.c3171,Haswell,3.5 GHz,54,2,177.0,io_die_size () + die_size (177 mm²),Intel
Intel Core i3-4150T,https://www.techpowerup.com/cpu-specs/core-i3-4150t.c1755,Haswell,2.9 GHz,35,2,177.0,io_die_size () + die_size (177 mm²),Intel
Intel Core i3-4158U,https://www.techpowerup.com/cpu-specs/core-i3-4158u.c1609,Haswell,2000 MHz,28,2,118.0,io_die_size () + die_size (118 mm²),Intel
Intel Core i3-4160,https://www.techpowerup.com/cpu-specs/core-i3-4160.c1767,Haswell,3.6 GHz,54,2,177.0,io_die_size () + die_size (177 mm²),Intel
Intel Core i3-4160T,https://www.techpowerup.com/cpu-specs/core-i3-4160t.c1769,Haswell,3.1 GHz,35,2,177.0,io_die_size () + die_size (177 mm²),Intel
Intel Core i3-4330,https://www.techpowerup.com/cpu-specs/core-i3-4330.c1629,Haswell,3.5 GHz,54,2,177.0,io_die_size () + die_size (177 mm²),Intel
Intel Core i3-4330T,https://www.techpowerup.com/cpu-specs/core-i3-4330t.c1630,Haswell,3 GHz,35,2,177.0,io_die_size () + die_size (177 mm²),Intel
Intel Core i3-4340,https://www.techpowerup.com/cpu-specs/core-i3-4340.c1628,Haswell,3.6 GHz,54,2,177.0,io_die_size () + die_size (177 mm²),Intel
Intel Core i3-4350,https://www.techpowerup.com/cpu-specs/core-i3-4350.c1788,Haswell,3.6 GHz,54,2,177.0,io_die_size () + die_size (177 mm²),Intel
Intel Core i3-4360,https://www.techpowerup.com/cpu-specs/core-i3-4360.c1749,Haswell,3.7 GHz,54,2,177.0,io_die_size () + die_size (177 mm²),Intel
Intel Core i3-4360T,https://www.techpowerup.com/cpu-specs/core-i3-4360t.c1768,Haswell,3.2 GHz,35,2,177.0,io_die_size () + die_size (177 mm²),Intel
Intel Core i3-4370,https://www.techpowerup.com/cpu-specs/core-i3-4370.c1789,Haswell,3.8 GHz,54,2,177.0,io_die_size () + die_size (177 mm²),Intel
Intel Core i3-4370,https://www.techpowerup.com/cpu-specs/core-i3-4370.c1766,Haswell,3.8 GHz,54,2,177.0,io_die_size () + die_size (177 mm²),Intel
Intel Core i3-5005U,https://www.techpowerup.com/cpu-specs/core-i3-5005u.c1801,Broadwell-U,2000 MHz,15,2,82.0,io_die_size () + die_size (82 mm²),Intel
Intel Core i3-5010U,https://www.techpowerup.com/cpu-specs/core-i3-5010u.c1802,Broadwell-U,2.1 GHz,15,2,82.0,io_die_size () + die_size (82 mm²),Intel
Intel Core i3-5015U,https://www.techpowerup.com/cpu-specs/core-i3-5015u.c2690,Broadwell-U,2.1 GHz,15,2,82.0,io_die_size () + die_size (82 mm²),Intel
Intel Core i3-5020U,https://www.techpowerup.com/cpu-specs/core-i3-5020u.c2691,Broadwell-U,2.2 GHz,15,2,82.0,io_die_size () + die_size (82 mm²),Intel
Intel Core i3-5157U,https://www.techpowerup.com/cpu-specs/core-i3-5157u.c1803,Broadwell-U,2.5 GHz,28,2,133.0,io_die_size () + die_size (133 mm²),Intel
Intel Core i3-530,https://www.techpowerup.com/cpu-specs/core-i3-530.c666,Clarkdale,2.933 GHz,73,2,81.0,io_die_size () + die_size (81 mm²),Intel
Intel Core i3-540,https://www.techpowerup.com/cpu-specs/core-i3-540.c665,Clarkdale,3.066 GHz,73,2,81.0,io_die_size () + die_size (81 mm²),Intel
Intel Core i3-550,https://www.techpowerup.com/cpu-specs/core-i3-550.c713,Clarkdale,3.2 GHz,73,2,81.0,io_die_size () + die_size (81 mm²),Intel
Intel Core i3-560,https://www.techpowerup.com/cpu-specs/core-i3-560.c714,Clarkdale,3.333 GHz,73,2,81.0,io_die_size () + die_size (81 mm²),Intel
Intel Core i3-6100,https://www.techpowerup.com/cpu-specs/core-i3-6100.c1836,Skylake,3.7 GHz,51,2,150.0,io_die_size () + die_size (150 mm²),Intel
Intel Core i3-6300,https://www.techpowerup.com/cpu-specs/core-i3-6300.c1835,Skylake,3.8 GHz,51,2,150.0,io_die_size () + die_size (150 mm²),Intel
Intel Core i3-6320,https://www.techpowerup.com/cpu-specs/core-i3-6320.c1834,Skylake,3.9 GHz,51,2,150.0,io_die_size () + die_size (150 mm²),Intel
Intel Core i3-7100,https://www.techpowerup.com/cpu-specs/core-i3-7100.c1865,Kaby Lake,3.9 GHz,51,2,,io_die_size () + die_size (),Intel
Intel Core i3-7100H,https://www.techpowerup.com/cpu-specs/core-i3-7100h.c3103,Kaby Lake-H,2.8 GHz,35,2,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-7100T,https://www.techpowerup.com/cpu-specs/core-i3-7100t.c1864,Kaby Lake,3.4 GHz,35,2,,io_die_size () + die_size (),Intel
Intel Core i3-7120,https://www.techpowerup.com/cpu-specs/core-i3-7120.c1944,Kaby Lake,4 GHz,51,2,,io_die_size () + die_size (),Intel
Intel Core i3-7120T,https://www.techpowerup.com/cpu-specs/core-i3-7120t.c1946,Kaby Lake,3.6 GHz,35,2,,io_die_size () + die_size (),Intel
Intel Core i3-7300,https://www.techpowerup.com/cpu-specs/core-i3-7300.c1862,Kaby Lake,4 GHz,51,2,,io_die_size () + die_size (),Intel
Intel Core i3-7300T,https://www.techpowerup.com/cpu-specs/core-i3-7300t.c1863,Kaby Lake,3.5 GHz,35,2,,io_die_size () + die_size (),Intel
Intel Core i3-7320,https://www.techpowerup.com/cpu-specs/core-i3-7320.c1861,Kaby Lake,4.1 GHz,51,2,,io_die_size () + die_size (),Intel
Intel Core i3-7320T,https://www.techpowerup.com/cpu-specs/core-i3-7320t.c1945,Kaby Lake,3.6 GHz,35,2,,io_die_size () + die_size (),Intel
Intel Core i3-7340,https://www.techpowerup.com/cpu-specs/core-i3-7340.c1943,Kaby Lake,4.2 GHz,51,2,,io_die_size () + die_size (),Intel
Intel Core i3-7350K,https://www.techpowerup.com/cpu-specs/core-i3-7350k.c1860,Kaby Lake,4.2 GHz,60,2,,io_die_size () + die_size (),Intel
Intel Core i3-7360X,https://www.techpowerup.com/cpu-specs/core-i3-7360x.c1968,Kaby Lake,4.3 GHz,112,2,,io_die_size () + die_size (),Intel
Intel Core i3-8020,https://www.techpowerup.com/cpu-specs/core-i3-8020.c2088,Coffee Lake,3.7 GHz,51,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-8100,https://www.techpowerup.com/cpu-specs/core-i3-8100.c1966,Coffee Lake,3.6 GHz,65,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-8100F,https://www.techpowerup.com/cpu-specs/core-i3-8100f.c2087,Coffee Lake,3.6 GHz,65,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-8100T,https://www.techpowerup.com/cpu-specs/core-i3-8100t.c2016,Coffee Lake,3.1 GHz,35,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-8109U,https://www.techpowerup.com/cpu-specs/core-i3-8109u.c2023,Kaby Lake-R,3 GHz,28,2,123.0,io_die_size () + die_size (123 mm²),Intel
Intel Core i3-8120,https://www.techpowerup.com/cpu-specs/core-i3-8120.c2089,Coffee Lake,3.7 GHz,65,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-8121U,https://www.techpowerup.com/cpu-specs/core-i3-8121u.c2070,Cannon Lake,2.2 GHz,15,2,3640.0,io_die_size () + die_size (70.52 mm²),Intel
Intel Core i3-8130U,https://www.techpowerup.com/cpu-specs/core-i3-8130u.c1996,Kaby Lake-R,2.4 GHz,15,2,123.0,io_die_size () + die_size (123 mm²),Intel
Intel Core i3-8145U,https://www.techpowerup.com/cpu-specs/core-i3-8145u.c2101,Whiskey Lake-U,2.1 GHz,28,2,123.0,io_die_size () + die_size (123 mm²),Intel
Intel Core i3-8300,https://www.techpowerup.com/cpu-specs/core-i3-8300.c1965,Coffee Lake,3.7 GHz,62,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-8300T,https://www.techpowerup.com/cpu-specs/core-i3-8300t.c2017,Coffee Lake,3.2 GHz,35,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-8350K,https://www.techpowerup.com/cpu-specs/core-i3-8350k.c1967,Coffee Lake,4 GHz,91,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-9000,https://www.techpowerup.com/cpu-specs/core-i3-9000.c2095,Coffee Lake,3.7 GHz,65,4,,io_die_size () + die_size (),Intel
Intel Core i3-9100,https://www.techpowerup.com/cpu-specs/core-i3-9100.c2096,Coffee Lake,3.6 GHz,65,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-9100E,https://www.techpowerup.com/cpu-specs/core-i3-9100e.c3128,Coffee Lake,3.1 GHz,65,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-9100F,https://www.techpowerup.com/cpu-specs/core-i3-9100f.c2187,Coffee Lake,3.6 GHz,65,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-9100HL,https://www.techpowerup.com/cpu-specs/core-i3-9100hl.c3130,Coffee Lake,1600 MHz,25,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-9100T,https://www.techpowerup.com/cpu-specs/core-i3-9100t.c3127,Coffee Lake,3.1 GHz,35,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-9100TE,https://www.techpowerup.com/cpu-specs/core-i3-9100te.c3129,Coffee Lake,2.2 GHz,35,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-9300,https://www.techpowerup.com/cpu-specs/core-i3-9300.c2188,Coffee Lake,3.7 GHz,62,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-9320,https://www.techpowerup.com/cpu-specs/core-i3-9320.c2189,Coffee Lake,3.7 GHz,62,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-9350K,https://www.techpowerup.com/cpu-specs/core-i3-9350k.c2186,Coffee Lake,4 GHz,91,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-9350KF,https://www.techpowerup.com/cpu-specs/core-i3-9350kf.c2146,Coffee Lake,4 GHz,91,4,126.0,io_die_size () + die_size (126 mm²),Intel
Intel Core i3-N300,https://www.techpowerup.com/cpu-specs/core-i3-n300.c3014,Gracemont,100 MHz,7,8,,io_die_size () + die_size (),Intel
Intel Core i3-N305,https://www.techpowerup.com/cpu-specs/core-i3-n305.c3015,Gracemont,100 MHz,15,8,,io_die_size () + die_size (),Intel
Intel Core i5-10200H,https://www.techpowerup.com/cpu-specs/core-i5-10200h.c2354,Comet Lake-H,2.4 GHz,45,4,,io_die_size () + die_size (),Intel
Intel Core i5-10210U,https://www.techpowerup.com/cpu-specs/core-i5-10210u.c2235,Comet Lake-U,1600 MHz,25,4,,io_die_size () + die_size (),Intel
Intel Core i5-10210Y,https://www.techpowerup.com/cpu-specs/core-i5-10210y.c2231,Comet Lake-Y,1000 MHz,9,4,,io_die_size () + die_size (),Intel
Intel Core i5-10300H,https://www.techpowerup.com/cpu-specs/core-i5-10300h.c2355,Comet Lake-H,2.5 GHz,45,4,,io_die_size () + die_size (),Intel
Intel Core i5-1030G4,https://www.techpowerup.com/cpu-specs/core-i5-1030g4.c2221,Ice Lake-Y,700 MHz,9,4,123.0,io_die_size () + die_size (123 mm²),Intel
Intel Core i5-1030G7,https://www.techpowerup.com/cpu-specs/core-i5-1030g7.c2222,Ice Lake-Y,800 MHz,9,4,123.0,io_die_size () + die_size (123 mm²),Intel
Intel Core i5-10310Y,https://www.techpowerup.com/cpu-specs/core-i5-10310y.c2232,Comet Lake-Y,1100 MHz,9,4,,io_die_size () + die_size (),Intel
Intel Core i5-1035G1,https://www.techpowerup.com/cpu-specs/core-i5-1035g1.c2225,Ice Lake-U,1000 MHz,15,4,123.0,io_die_size () + die_size (123 mm²),Intel
Intel Core i5-1035G4,https://www.techpowerup.com/cpu-specs/core-i5-1035g4.c2226,Ice Lake-U,1100 MHz,15,4,123.0,io_die_size () + die_size (123 mm²),Intel
Intel Core i5-1035G7,https://www.techpowerup.com/cpu-specs/core-i5-1035g7.c2227,Ice Lake-U,1200 MHz,15,4,123.0,io_die_size () + die_size (123 mm²),Intel
Intel Core i5-1038NG7,https://www.techpowerup.com/cpu-specs/core-i5-1038ng7.c2676,Ice Lake-U,2000 MHz,28,4,123.0,io_die_size () + die_size (123 mm²),Intel
Intel Core i5-10400,https://www.techpowerup.com/cpu-specs/core-i5-10400.c2210,Comet Lake,2.9 GHz,65,6,,io_die_size () + die_size (),Intel
Intel Core i5-10400F,https://www.techpowerup.com/cpu-specs/core-i5-10400f.c2270,Comet Lake,2.9 GHz,65,6,,io_die_size () + die_size (),Intel
Intel Core i5-10400H,https://www.techpowerup.com/cpu-specs/core-i5-10400h.c2361,Comet Lake-H,2.6 GHz,45,4,,io_die_size () + die_size (),Intel
Intel Core i5-10500,https://www.techpowerup.com/cpu-specs/core-i5-10500.c2211,Comet Lake,3.1 GHz,65,6,,io_die_size () + die_size (),Intel
Intel Core i5-10600,https://www.techpowerup.com/cpu-specs/core-i5-10600.c2212,Comet Lake,3.3 GHz,65,6,,io_die_size () + die_size (),Intel
Intel Core i5-10600K,https://www.techpowerup.com/cpu-specs/core-i5-10600k.c2213,Comet Lake,4.1 GHz,125,6,,io_die_size () + die_size (),Intel
Intel Core i5-10600KF,https://www.techpowerup.com/cpu-specs/core-i5-10600kf.c2275,Comet Lake,4.1 GHz,95,6,,io_die_size () + die_size (),Intel
Intel Core i5-11260H,https://www.techpowerup.com/cpu-specs/core-i5-11260h.c2478,Tiger Lake-H,2.1 GHz,35,6,190.0,io_die_size () + die_size (190 mm²),Intel
Intel Core i5-11300H,https://www.techpowerup.com/cpu-specs/core-i5-11300h.c2831,Tiger Lake-H,2.6 GHz,28,4,146.0,io_die_size () + die_size (146.1 mm²),Intel
Intel Core i5-1130G7,https://www.techpowerup.com/cpu-specs/core-i5-1130g7.c2349,Tiger Lake-U,1100 MHz,15,4,,io_die_size () + die_size (),Intel
Intel Core i5-11320H,https://www.techpowerup.com/cpu-specs/core-i5-11320h.c2832,Tiger Lake-H,2.5 GHz,28,4,146.0,io_die_size () + die_size (146.1 mm²),Intel
